Date,Track,Race,Class,Distance,Surface,Price,Horse,Lifetime Starts,Wins,Place,Show,Avg. B. Ranking,Avg. B. Delta,Last B. Ranking,Last B. Delta,Max B. Ranking,Max B. Delta,Jockey Ranking,Jockey,Early Ranking,Early,Trainer Ranking,Trainer,Work Ranking,Works,Year Earnings Rankings,Year Earnings,Form,Super Gain,Class Change,Dist Change,Won Last,Last Finish,Last Finish Distance,Had Bullet,Fluke,Tom Dist,Tom Turf,Tom Mud,Layoff
2021/02/15,SA,2,MSW,7.0,D,3.20,Big Story,4,0,1,1,1,1,1,1,1,1,1,0.23,1,0.75,4,0.15,3,-0.49,2,5260.0,True,True,0,1,False,2,6.75,True,True,339,289,277,50
2021/02/15,SA,3,ClmN,8.0,T,21.40,Star of Africa,9,2,1,0,3,-7,2,-7,4,-8,5,0.15,7,0.25,7,0.11,2,-0.41,1,16800.0,False,False,0,0,True,1,0.75,False,True,344,331,262,37
2021/02/15,SA,4,CLM,6.0,D,4.40,Herd Immunity,4,1,0,1,1,1,4,-9,1,0,1,0.24,3,0.75,2,0.21,5,-0.74,1,10200.0,False,False,-1,-1,False,9,9.60,False,True,346,190,371,161
2021/02/15,SA,5,MSW,6.0,T,22.20,Like the Wind,0,,,,8,,8,,8,,2,0.23,,,10,0.11,5,-0.33,8,,,,,,,,,False,,399,277,359,
2021/02/15,SA,6,MSW,8.5,D,7.60,Hozier,1,0,0,0,4,-22,3,-16,4,-22,2,0.18,1,1.0,1,0.29,2,-0.18,2,3660.0,False,False,0,1,False,4,14.00,True,True,357,306,357,31
2021/02/15,SA,7,STK,6.5,T,11.80,Superstition,6,2,2,1,4,-14,4,-10,3,-11,1,0.24,2,0.8333333333333334,2,0.19,4,-0.38,3,12000.0,False,False,0,1,False,4,7.00,True,True,402,330,454,37
2021/02/15,SA,8,CLM,6.5,D,5.60,Octopus,13,3,3,3,2,-6,2,-10,4,-8,1,0.24,1,0.875,8,0.14,6,-0.58,2,7200.0,False,False,0,1,False,2,0.50,False,True,339,270,394,28
2021/02/19,SA,1,MSW,8.0,T,2.80,Du Jour,2,0,1,1,1,4,1,3,1,3,1,0.24,1,1.0,1,0.29,1,-0.11,2,7320.0,False,False,0,-1,False,3,4.50,True,False,324,286,319,47
2021/02/19,SA,2,STR,6.5,D,3.20,Clockstrikestwelve,19,6,0,1,2,-4,1,3,1,3,1,0.24,5,0.625,1,0.26,5,-0.46,2,19200.0,False,False,0,-1,True,1,1.50,False,False,358,315,357,27
2021/02/19,SA,3,MSW,6.5,T,6.80,Luvluv,6,0,0,1,2,-1,2,-5,1,0,1,0.24,3,0.8333333333333334,4,0.14,6,-0.47,4,500.0,False,False,0,1,False,4,3.55,False,False,262,166,315,35
2021/02/19,SA,4,MCL,6.0,D,5.60,Little Rachel,4,0,2,1,1,3,1,8,2,-4,1,0.23,6,0.25,1,0.18,4,-0.38,2,4200.0,False,False,-1,0,False,3,5.00,False,False,378,260,435,47
2021/02/19,SA,5,MCL,9.0,T,10.20,Let's Go Now,4,0,1,0,1,0,5,-6,4,-5,6,0.09,2,0.75,1,0.15,6,-0.68,6,700.0,False,False,0,1,False,5,2.85,False,False,380,307,393,35
2021/02/19,SA,6,ClmN,8.0,D,9.00,True Mischief,11,1,1,2,5,-10,3,-11,4,-13,4,0.10,4,0.5,1,0.17,2,-0.40,4,4026.6666666666665,False,False,0,0,False,4,6.25,False,False,368,328,381,50
2021/02/19,SA,7,SOC,8.0,T,4.20,I'm Leaving You,9,1,1,0,1,1,1,8,1,2,1,0.24,7,0.5,7,0.12,7,-0.53,4,4322.5,False,False,0,0,False,2,1.00,False,False,335,296,377,50
2021/02/19,SA,8,ClmN,7.0,D,5.20,Eel Point,7,1,1,1,2,-6,2,-5,2,-3,1,0.23,6,0.42857142857142855,2,0.17,2,-0.29,4,720.0,False,False,-1,1,False,5,6.00,False,False,366,329,400,49
2021/02/19,SA,9,MSW,8.0,T,3.60,Rockie Causeway,5,0,3,1,1,1,1,1,2,-4,5,0.12,1,0.8,2,0.17,4,-0.47,1,12200.0,False,False,0,1,False,2,0.10,False,False,349,325,362,33
2021/02/20,SA,1,ALW,9.0,T,6.00,Rocking Redhead,3,1,0,0,5,-3,2,-1,6,-4,3,0.15,5,0.6666666666666666,2,0.17,2,-0.24,4,11733.333333333334,False,True,1,1,True,1,4.50,False,False,352,348,378,98
2021/02/20,SA,2,AOC,6.0,D,5.40,Hockey Dad,2,1,0,0,2,-1,2,-2,2,-2,3,0.12,1,1.0,4,0.12,5,-0.72,1,36600.0,False,False,1,0,True,1,2.25,False,False,366,303,367,29
2021/02/20,SA,3,MSW,6.0,T,3.60,Isn't She Lovely,2,0,0,0,1,3,1,6,1,6,1,0.24,1,0.5,3,0.19,1,-0.06,1,3300.0,False,False,0,1,False,4,5.50,True,False,388,337,419,168
2021/02/20,SA,4,MCL,6.5,D,5.40,Theluteismine,5,0,1,1,1,8,1,9,1,9,2,0.23,1,0.6,1,0.21,2,-0.24,1,3750.0,False,False,0,1,False,2,5.50,False,False,332,273,403,21
2021/02/20,SA,5,STR,10.0,T,3.60,Ward 'n Jerry,25,6,2,4,1,0,1,3,1,1,1,0.24,3,0.625,4,0.14,2,-0.37,2,12000.0,False,False,-1,1,False,4,2.00,False,False,248,268,386,35
2021/02/20,SA,6,AOC,8.0,D,7.40,Charlito,9,1,3,3,4,-10,2,-3,5,-12,3,0.18,1,0.875,2,0.19,5,-0.55,3,7560.0,False,False,0,0,False,3,2.00,False,False,322,293,335,33
2021/02/20,SA,7,GStk,8.0,T,4.60,Charmaine's Mia,26,5,4,2,4,-6,1,6,1,4,1,0.24,7,0.5,6,0.16,1,,1,60000.0,True,True,0,1,True,1,2.50,False,False,360,354,347,42
2021/02/20,SA,8,MCL,8.0,D,13.00,Varoma,4,0,0,1,2,-14,6,-29,2,-7,6,0.11,1,0.75,6,0.13,9,-0.86,6,500.0,False,False,0,1,False,6,8.85,False,False,392,332,371,14
2021/02/20,SA,9,ALW,6.5,T,23.60,Jetovator,17,2,4,5,1,0,5,-9,2,-8,6,0.12,9,0.75,8,0.13,7,-0.39,9,500.0,False,False,1,1,False,6,3.10,False,False,333,310,354,35
2021/02/21,SA,1,MCL,9.0,T,9.20,Fat Stacks,2,0,1,1,2,-7,4,-4,4,-8,2,0.23,1,1.0,4,0.12,7,-0.70,1,7320.0,False,False,-1,1,False,3,3.50,False,False,361,261,353,37
2021/02/21,SA,2,SOC,8.0,D,3.60,Paige Runner,21,5,3,0,1,1,1,8,2,-3,4,0.10,2,0.875,4,0.17,1,-0.11,2,11430.0,False,False,-1,0,False,5,13.50,False,False,402,310,414,35
2021/02/21,SA,3,CLM,8.0,T,54.00,Cover Version,18,1,3,1,2,-1,5,-8,4,-3,6,0.10,6,0.25,5,0.15,1,,3,3160.0,False,False,-1,0,False,5,6.00,False,False,389,325,420,21
2021/02/21,SA,4,MCL,8.0,D,24.40,Robin's Legacy,3,0,0,0,3,-15,8,-25,6,-13,5,0.10,7,0.0,2,0.16,5,-0.49,5,1300.0,False,False,0,1,False,9,20.25,False,False,381,333,387,22
2021/02/21,SA,5,MSW,6.0,T,7.20,Ambivalent,6,0,2,2,2,-9,2,-12,2,-9,7,0.12,2,0.8333333333333334,8,0.12,9,-0.82,1,10250.0,False,False,-1,-1,False,3,8.25,False,False,365,349,381,98
2021/02/21,SA,6,AOC,6.0,D,4.60,Becca Taylor,2,2,0,0,1,4,2,-9,1,0,2,0.18,5,0.5,1,0.22,1,-0.03,1,37800.0,False,False,0,0,True,1,1.25,False,False,388,321,384,34
2021/02/21,SA,8,STK,6.0,D,2.60,Bella Vita,4,1,2,1,1,1,1,0,1,0,1,0.24,1,1.0,3,0.21,3,-0.36,3,21749.0,True,False,0,0,False,2,0.50,False,False,464,360,480,281
2021/02/21,SA,9,MCL,6.5,T,5.80,Shes'a Perfectlady,4,0,0,2,3,-1,5,-8,4,-3,1,0.24,5,0.25,5,0.14,3,-0.38,8,500.0,False,False,-1,-1,False,6,6.10,True,False,340,302,367,49
2021/02/26,SA,1,MCL,8.0,D,7.80,Full Draw,8,0,2,1,1,0,1,6,3,-5,2,0.12,1,1.0,2,0.15,4,-0.47,1,3520.0,False,False,0,0,False,2,3.75,True,False,312,240,338,27
2021/02/26,SA,2,MSW,6.0,D,6.80,Wilson Monk,0,,,,5,,5,,5,,2,0.16,,,1,0.16,1,-0.07,5,,,,,,,,,False,,411,320,396,
2021/02/26,SA,3,MSW,8.0,T,5.40,Big Beauty,1,0,1,0,1,2,2,-10,2,-10,1,0.24,1,1.0,1,0.2,1,-0.32,2,12200.0,False,False,0,1,False,2,3.50,True,False,333,279,321,40
2021/02/26,SA,4,ClmN,6.0,D,8.40,Admirably,14,2,4,4,3,-5,2,-1,6,-8,3,0.15,4,0.75,1,0.17,3,-0.24,2,7560.0,False,False,-1,-1,False,3,6.00,False,False,408,302,427,13
2021/02/26,SA,5,MSW,6.0,D,17.00,Letsgetlucky,0,,,,4,,4,,4,,4,0.19,,,6,0.11,5,-0.43,4,,,,,,,,,False,,435,266,421,
2021/02/26,SA,6,MSW,6.0,D,8.40,Soothsay,0,,,,4,,4,,4,,1,0.24,,,4,0.19,4,-0.28,4,,,,,,,,,True,,387,293,443,
2021/02/26,SA,7,ClmN,8.0,T,18.40,A New Peace,4,1,0,2,4,-14,4,-9,5,-15,7,0.07,3,0.5,1,0.21,7,-0.56,4,500.0,False,False,-1,1,False,9,5.05,False,False,367,339,361,54
2021/02/26,SA,8,MCL,8.0,D,7.60,Wild Arch,6,0,1,1,2,-3,2,-1,3,-4,7,0.09,4,0.16666666666666666,8,0.06,1,-0.39,2,2450.0,False,True,0,0,False,2,1.75,False,False,346,242,344,21
2021/02/27,SA,1,AOC,8.0,T,4.40,Hockey Dad,3,2,0,0,1,15,1,8,1,8,5,0.12,1,1.0,6,0.12,6,-0.72,1,37200.0,False,False,0,1,True,1,1.75,False,True,349,303,367,7
2021/02/27,SA,2,STR,8.0,D,5.20,Synthesis,25,3,3,5,2,-4,2,-3,2,-3,5,0.09,2,0.75,1,0.15,5,-0.49,3,6420.0,True,False,1,0,False,2,0.10,False,True,361,281,391,34
2021/02/27,SA,3,MSW,6.0,T,3.60,That's Amare,1,0,1,0,2,-1,2,-1,2,-1,1,0.24,1,1.0,2,0.16,2,-0.09,2,11000.0,False,False,0,1,False,2,1.25,False,True,354,315,382,204
2021/02/27,SA,4,CLM,8.0,D,15.20,Contagion,18,3,3,1,3,-6,3,-2,5,-8,4,0.12,6,0.375,5,0.14,1,-0.14,3,1320.0,False,False,0,1,False,4,3.00,False,True,331,295,316,14
2021/02/27,SA,5,CLM,6.0,D,14.40,Malibu Mistress,8,1,1,1,3,-4,1,5,3,-5,4,0.08,5,0.25,3,0.11,1,-0.27,2,2410.0,True,False,-1,-1,False,7,6.25,False,True,379,277,407,15
2021/02/27,SA,6,MCL,9.0,T,14.00,Hubris,1,0,0,0,5,-11,7,-21,7,-21,9,0.09,7,0.0,3,0.17,2,-0.27,6,500.0,False,False,-1,1,False,9,10.95,True,True,372,300,375,57
2021/02/27,SA,7,MCL,6.0,D,5.60,Diva's Finale,0,,,,7,,5,,7,,2,0.23,,,4,0.14,2,-0.38,7,,,,,,,,,False,,383,317,402,
2021/02/27,SA,8,STK,8.0,T,4.20,Rock Your World,1,1,0,0,1,11,2,-3,3,-3,3,0.19,1,1.0,4,0.14,3,-0.24,1,36600.0,False,False,1,1,False,1,1.75,False,True,402,325,447,57
2021/02/27,SA,9,ClmN,6.0,D,6.60,Malakai Moxie,12,1,1,2,4,-9,1,7,2,-3,2,0.18,5,0.625,3,0.16,1,-0.11,2,4800.0,False,True,0,0,False,2,0.75,False,True,309,288,394,49
2021/02/28,SA,1,SOC,6.5,T,7.20,Bench Judge,7,1,2,1,1,0,5,-13,1,2,1,0.24,6,0.5714285714285714,2,0.21,1,,2,4320.0,False,False,0,1,False,3,2.50,False,False,271,307,356,42
2021/02/28,SA,2,MCL,8.0,D,5.40,Gabby Hayes,3,0,0,0,1,3,2,-1,1,4,2,0.18,1,0.6666666666666666,1,0.22,3,-0.48,3,3660.0,False,False,-1,1,False,4,8.25,False,False,379,351,388,13
2021/02/28,SA,3,MSW,8.0,T,5.80,Sweetest Angel,7,0,1,3,1,2,1,2,1,2,2,0.23,2,0.8571428571428571,5,0.07,4,-0.90,2,6710.0,False,True,0,-1,False,2,0.75,False,False,348,276,439,22
2021/02/28,SA,4,STR,8.0,D,4.40,Motown Music,5,2,1,0,1,1,1,1,1,2,3,0.19,3,0.6,3,0.15,2,-0.31,2,8189.999999999999,False,False,0,0,False,4,1.85,False,False,391,314,418,8
2021/02/28,SA,5,MCL,6.5,T,8.00,Capo Mafioso,5,0,1,0,4,-6,3,-7,4,-8,1,0.24,3,0.4,1,0.17,2,-0.29,3,2100.0,False,False,0,1,False,4,3.75,False,False,337,315,356,28
2021/02/28,SA,6,MCL,5.5,D,10.80,Notre Dame,3,0,0,0,2,-9,9,-68,4,-20,6,0.10,9,0.3333333333333333,5,0.12,4,-0.31,7,500.0,False,False,0,-1,False,10,46.85,False,False,400,323,418,189
2021/02/28,SA,7,CLM,6.0,T,17.00,Bedrock,13,3,0,3,3,-16,2,-7,8,-19,2,0.23,8,0.375,1,0.21,8,-0.60,4,500.0,False,False,0,0,False,6,5.00,True,False,295,351,323,41
2021/02/28,SA,8,STK,8.0,D,3.80,Fashionably Fast,19,7,4,3,1,4,1,7,2,-1,4,0.11,1,0.875,2,0.19,5,-0.52,2,18000.0,False,True,0,1,False,3,3.30,True,False,337,267,391,43
2021/02/28,SA,9,MCL,8.0,T,6.60,Malibu Hannah,4,0,0,0,2,-9,4,-10,2,-11,2,0.19,3,0.5,6,0.12,1,-0.38,5,500.0,False,False,-1,1,False,9,12.10,True,False,356,290,394,21
2021/03/05,SA,1,ClmN,6.0,D,18.40,It's a Riddle,14,1,6,3,5,-11,3,-13,6,-13,1,0.23,3,0.625,4,0.12,6,-0.82,1,13200.0,False,False,1,-1,True,1,2.25,False,True,295,268,297,40
2021/03/05,SA,2,MCL,6.0,D,7.20,Chrome of Our Own,2,0,0,0,1,2,1,9,1,6,4,0.09,5,0.0,6,0.06,1,-0.49,3,500.0,False,False,-1,-1,False,7,14.00,False,True,394,262,371,54
2021/03/05,SA,3,MSW,8.0,D,43.20,Law Professor,1,0,0,0,6,-25,6,-29,6,-29,4,0.18,1,1.0,3,0.19,1,-0.09,6,500.0,False,False,0,1,False,8,18.55,False,True,386,352,410,26
2021/03/05,SA,4,STR,6.5,T,4.20,City Rage,15,2,3,3,1,0,2,-4,3,-5,1,0.24,2,0.625,3,0.15,3,-0.46,3,6600.0,False,False,0,0,False,2,1.25,False,True,381,337,436,40
2021/03/05,SA,5,MCL,8.0,D,5.80,Smoothlikebuttah,9,0,1,2,1,1,5,-27,1,2,1,0.15,1,0.75,1,0.15,3,-0.36,3,2250.0,False,False,0,1,False,9,17.35,False,True,344,282,331,27
2021/03/05,SA,6,MCL,6.5,D,5.60,Twentyseventrouts,1,0,1,0,4,-21,4,-21,4,-21,2,0.23,1,1.0,4,0.14,4,-0.49,1,12200.0,False,False,-1,1,False,2,1.50,False,True,319,250,347,583
2021/03/05,SA,7,AOC,6.0,D,12.00,Time for Ebby,58,6,10,13,3,-2,1,1,6,-9,6,0.09,4,0.5,2,0.13,2,-0.34,4,6046.666666666667,False,True,0,-1,False,3,2.75,True,True,364,170,386,14
2021/03/05,SA,8,CLM,9.0,T,9.60,Marckie's Water,23,6,1,2,1,3,1,3,1,3,4,0.15,7,0.25,3,0.15,1,-0.14,2,4000.0,False,False,-1,0,False,8,7.75,False,True,348,353,382,48
2021/03/06,SA,2,AOC,8.5,D,7.80,Mastering,4,2,0,0,4,-5,3,-7,5,-6,5,0.15,2,0.75,1,0.29,1,-0.08,1,37800.0,False,False,0,1,True,1,0.25,False,False,369,292,415,47
2021/03/06,SA,4,MCL,6.0,D,32.80,Race Judicata,3,0,0,0,5,-13,5,-11,5,-12,2,0.18,3,0.3333333333333333,3,0.16,7,-0.54,5,500.0,False,False,0,-1,False,7,12.60,False,False,390,300,358,28
2021/03/06,SA,6,GStk,8.5,D,3.00,Life Is Good,2,2,0,0,1,0,1,5,1,2,3,0.18,1,1.0,1,0.29,1,-0.07,1,60000.0,False,False,0,1,True,1,0.75,True,False,399,345,430,63
2021/03/06,SA,7,ALW,8.0,T,3.00,Whisper Not (GB),8,2,2,1,7,-4,1,4,1,6,1,0.24,1,1.0,1,0.17,4,-0.45,1,12600.0,False,False,0,-1,False,2,1.00,False,False,286,381,280,28
2021/03/06,SA,8,GStk,7.0,D,12.00,Brickyard Ride,12,6,0,2,4,-4,1,6,1,3,9,0.10,1,0.875,4,0.15,5,-0.17,1,90000.0,False,True,0,1,True,1,3.25,False,False,353,290,413,49
2021/03/06,SA,9,GStk,8.0,T,10.40,Hit the Road,8,5,0,0,10,-13,3,-3,7,-6,3,0.19,5,0.625,6,0.17,8,-0.57,4,60000.0,False,False,0,0,True,1,3.75,False,False,324,304,338,28
2021/03/06,SA,10,GStk,10.0,D,12.80,Idol,5,2,2,1,1,2,4,-9,7,-6,4,0.18,4,0.8,3,0.17,8,-0.54,6,24000.0,False,False,0,1,False,3,3.50,False,False,312,297,443,35
2021/03/06,SA,11,MSW,6.0,D,19.40,Defunded,1,0,0,1,6,-31,6,-30,6,-32,3,0.18,1,1.0,1,0.29,5,-0.10,3,6600.0,False,False,0,1,False,3,6.50,False,False,382,291,356,202
2021/03/07,SA,2,SOC,8.0,D,4.00,Pawnee,2,1,0,0,1,2,1,4,1,4,3,0.19,4,0.5,5,0.12,3,-0.46,2,21000.0,False,False,1,1,True,1,4.00,False,False,350,285,308,29
2021/03/07,SA,3,ALW,6.5,T,6.40,Gidgetta,5,1,0,2,4,-4,6,-11,4,-3,1,0.24,4,0.6,2,0.17,3,-0.33,4,7560.0,False,False,0,1,False,3,1.50,False,False,348,278,348,56
2021/03/07,SA,4,GStk,8.5,D,8.00,Beautiful Gift,2,1,0,1,3,-7,3,-7,3,-7,4,0.15,1,1.0,1,0.29,5,-0.48,3,19800.0,False,False,1,1,True,1,0.50,False,False,389,325,419,135
2021/03/07,SA,5,AOC,8.0,T,11.80,Sensible Cat,4,2,0,0,2,-6,3,-5,2,-7,2,0.23,2,0.75,5,0.13,3,-0.42,3,6000.0,False,False,-1,0,False,5,3.25,False,False,361,276,382,50
2021/03/07,SA,6,MCL,6.0,D,5.60,Traffic Stopper,8,0,3,0,2,-9,2,-13,2,-4,1,0.24,2,0.625,2,0.14,3,-0.66,2,2563.3333333333335,False,False,0,-1,False,2,5.50,False,False,378,250,349,378
2021/03/07,SA,7,AOC,8.0,T,8.40,North County Guy,28,6,7,5,3,-2,1,2,3,-6,7,0.12,1,0.875,4,0.17,5,-0.17,1,110000.0,False,False,-1,-1,True,1,0.25,True,False,324,319,278,50
2021/03/07,SA,8,MSW,6.0,D,13.20,Pray for My Owner,1,0,0,1,2,-1,2,-9,3,-19,7,0.09,1,1.0,3,0.15,5,-0.54,1,6840.0,False,False,0,1,False,3,5.75,False,False,314,321,307,119
2021/03/07,SA,9,SOC,6.5,T,13.20,Invincibella (GB),22,1,4,2,2,-5,3,-7,6,-8,1,0.23,4,0.5,1,0.21,8,-0.96,4,1120.0,False,False,1,1,False,4,1.65,False,False,280,306,291,48
2021/03/12,SA,2,MCL,8.0,D,3.20,Dr. Hoffman,3,0,1,0,1,10,1,6,1,7,1,0.24,7,0.0,1,0.21,5,-0.42,3,1660.0,False,False,0,0,False,4,1.80,False,True,340,247,370,257
2021/03/12,SA,3,AOC,8.0,T,16.00,Ippodamia's Girl,13,3,2,2,4,-8,3,-5,1,1,1,0.24,5,0.75,3,0.17,8,-0.41,6,12020.4,True,True,-1,1,False,3,2.00,False,True,337,321,356,496
2021/03/12,SA,4,MSW,5.5,D,2.80,Missy P.,0,,,,6,,6,,6,,1,0.24,,,2,0.19,4,-0.24,6,,,,,,,,,False,,413,352,440,
2021/03/12,SA,5,ALW,8.0,T,3.80,Burnin Turf,4,1,0,3,3,-2,1,2,3,-1,1,0.24,1,1.0,2,0.17,2,-0.46,1,22080.0,True,False,0,-1,False,3,0.60,False,True,363,308,334,27
2021/03/12,SA,6,ClmN,7.0,D,4.00,Rather Nosy,21,2,5,8,1,5,3,-6,1,3,1,0.24,1,0.875,5,0.14,5,-0.63,6,500.0,False,False,-1,1,False,6,8.75,False,True,362,333,416,49
2021/03/12,SA,7,MSW,10.0,T,4.20,Disappearing Act,6,0,3,0,2,-2,1,5,1,1,1,0.24,1,0.6666666666666666,2,0.17,7,-0.78,1,12200.0,False,True,0,1,False,2,1.00,False,True,279,283,234,68
2021/03/12,SA,8,AOC,6.0,D,7.40,Canadian Pride,6,1,2,0,3,-6,4,-11,2,-1,4,0.15,5,0.8333333333333334,5,0.13,2,-0.31,5,3780.0,False,False,0,-1,False,4,2.05,True,True,350,254,320,53
2021/03/13,SA,1,MCL,6.0,T,7.20,Chasing Fame,5,0,0,0,1,6,1,4,1,13,6,0.12,4,0.6,11,0.0,10,-0.72,3,2080.0,False,False,-1,-1,False,6,14.50,False,False,379,247,410,26
2021/03/13,SA,2,MSW,7.0,D,2.40,Triple Tap,0,,,,5,,5,,5,,1,0.24,,,1,0.29,1,-0.05,5,,,,,,,,,True,,375,327,407,
2021/03/13,SA,4,STR,6.0,D,8.20,Littlebitamedal,25,4,3,3,3,-10,3,-16,6,-8,1,0.24,7,0.125,7,0.0,3,-0.39,7,2640.0,False,False,1,-1,False,3,2.75,False,False,410,274,402,26
2021/03/13,SA,5,ALW,10.0,T,4.60,Big Buzz,24,2,6,1,1,1,2,-1,2,-2,1,0.24,3,0.5,4,0.09,1,,2,6870.0,False,False,-1,-1,False,10,10.85,False,False,323,314,319,203
2021/03/13,SA,6,CLM,7.0,D,15.80,Tobacco Road,28,3,3,3,4,-8,4,-10,4,-3,6,0.10,6,0.375,6,0.16,7,-0.61,9,506.6666666666667,False,False,0,1,False,5,3.30,False,False,350,333,379,26
2021/03/13,SA,7,GStk,6.0,T,9.80,Gregorian Chant (GB),13,4,0,2,5,-11,1,0,6,-9,2,0.23,3,0.875,6,0.16,8,-0.73,1,43920.0,False,False,0,0,True,1,2.25,True,False,216,262,280,48
2021/03/13,SA,8,GStk,8.0,D,4.80,Swiss Skydiver,12,6,3,1,1,9,6,-12,1,6,8,0.05,1,1.0,6,0.16,3,-0.13,1,179432.0,False,False,0,-1,False,7,8.25,True,False,327,265,366,126
2021/03/13,SA,9,ALW,6.0,T,7.20,Bench Judge,8,2,2,1,1,2,1,3,2,-2,2,0.23,5,0.625,2,0.21,6,-0.50,3,12240.0,False,True,1,-1,True,1,0.10,False,False,327,309,355,13
2021/03/14,SA,1,SOC,8.0,T,21.00,Sensemaker,4,1,0,0,5,-14,6,-17,4,-15,2,0.15,5,0.5,3,0.13,4,-0.75,2,7646.666666666667,False,False,0,1,False,5,4.05,False,False,377,296,416,28
2021/03/14,SA,2,MCL,6.0,D,2.80,Starship Chewbacca,6,0,1,3,1,0,2,-10,1,5,1,0.23,1,1.0,5,0.0,3,-0.66,1,4270.0,False,False,-1,-1,False,5,7.75,False,False,331,274,315,23
2021/03/14,SA,3,MCL,6.0,D,8.60,K P Kan Do,2,0,0,0,2,-2,1,5,2,-6,3,0.16,4,0.5,2,0.15,6,-0.63,4,2080.0,False,False,-1,0,False,8,7.85,False,False,417,336,374,35
2021/03/14,SA,4,AOC,6.0,T,58.60,Hot Box,6,2,0,0,7,-34,4,-26,4,-19,3,0.15,1,1.0,5,0.11,2,-0.15,6,1420.0,False,False,1,0,False,4,7.75,True,False,393,308,409,27
2021/03/14,SA,5,CLM,7.0,D,11.00,Lulumaru,15,5,3,3,3,-10,4,-16,3,-6,3,0.10,2,0.75,2,0.16,1,-0.39,2,7240.0,False,False,-1,-1,False,3,14.00,False,False,334,316,356,21
2021/03/14,SA,6,STK,6.0,T,4.60,Leggs Galore,6,4,0,0,5,-13,1,4,2,-3,3,0.16,3,0.8333333333333334,5,0.16,3,-0.17,1,90000.0,True,False,0,0,True,1,3.25,False,False,280,224,280,57
2021/03/14,SA,7,SOC,6.0,D,21.20,Mucha Woman,9,2,2,0,6,-13,6,-16,5,-6,6,0.10,4,0.75,8,0.0,4,-0.29,7,3350.0,False,False,1,0,False,2,0.05,False,False,313,191,356,15
2021/03/14,SA,8,ALW,6.0,T,5.00,Anna Fantastic,6,2,2,0,2,-1,1,3,1,3,6,0.10,2,0.8333333333333334,8,0.08,9,-0.74,2,21357.0,False,False,1,-1,False,4,4.50,False,False,401,329,403,28
2021/03/19,SA,1,MSW,8.0,T,2.60,Cargo,1,0,1,0,1,11,1,10,1,6,1,0.24,1,1.0,2,0.16,2,-0.27,1,12200.0,False,False,0,1,False,2,1.50,False,False,281,272,270,32
2021/03/19,SA,2,CLM,8.5,D,3.80,Conquest Cobra,48,9,9,8,1,7,3,-16,1,8,1,0.24,3,0.625,4,0.12,4,-0.85,4,500.0,False,False,0,1,False,9,9.80,False,False,362,310,353,32
2021/03/19,SA,3,MCL,8.0,D,5.80,Hard Metal,5,0,1,0,5,-14,2,-2,4,-10,1,0.19,5,0.4,5,0.1,3,-0.54,3,3430.0,True,False,0,0,False,2,1.50,False,False,364,337,400,26
2021/03/19,SA,4,AOC,6.5,T,8.80,Chasin Munny,3,2,0,1,4,-7,4,-8,6,-8,2,0.23,1,1.0,3,0.15,3,-0.38,1,37800.0,True,False,-1,1,True,1,0.05,False,False,381,325,404,55
2021/03/19,SA,5,MSW,6.5,D,8.20,Stella Noir,0,,,,3,,3,,3,,7,0.10,,,1,0.16,3,-0.38,3,,,,,,,,,True,,341,223,376,
2021/03/19,SA,6,AOC,8.0,T,4.00,Disko Fever,3,2,0,0,1,9,1,3,1,3,6,0.12,1,1.0,2,0.17,3,-0.33,1,31260.0,False,False,0,1,True,1,1.75,False,False,271,242,347,35
2021/03/19,SA,7,AOC,8.0,D,19.00,Gov From Above,6,1,1,1,5,-18,1,0,1,0,6,0.10,3,0.625,3,0.19,2,-0.29,5,2520.0,True,True,1,1,False,3,0.50,False,False,280,224,280,28
2021/03/19,SA,8,MSW,8.0,T,9.80,Standing O,2,0,1,0,3,-4,1,4,1,4,4,0.17,1,1.0,1,0.16,2,-0.31,1,12200.0,False,False,0,1,False,2,2.25,True,False,385,307,338,56
2021/03/21,SA,1,SOC,8.0,T,11.20,Constitutionaffair,5,1,2,1,5,-12,5,-6,6,-8,5,0.15,1,1.0,3,0.15,4,-0.24,6,3920.0,False,False,1,0,False,2,0.50,False,False,376,355,394,281
2021/03/21,SA,2,MCL,8.0,D,2.80,Our Bonnie Lass,8,0,1,4,2,-1,2,-1,1,5,1,0.17,2,0.375,2,0.12,2,-0.28,1,3520.0,False,False,0,0,False,3,0.80,False,False,345,223,366,23
2021/03/21,SA,3,MSW,8.0,T,3.00,Big Clare,2,0,1,1,1,5,1,5,1,5,1,0.24,2,0.5,2,0.16,5,-0.54,1,9760.0,False,False,0,1,False,2,2.00,False,False,367,316,328,36
2021/03/21,SA,4,STR,8.0,D,3.20,Miss Bigly,17,4,1,6,1,1,1,0,1,0,1,0.23,4,0.5,2,0.16,3,-0.33,4,4550.0,False,False,0,0,False,5,7.10,False,False,314,245,391,9
2021/03/21,SA,6,ClmN,8.5,D,7.40,Gotta Be Lucky,21,1,5,4,2,-8,1,1,2,-4,2,0.15,1,0.5,3,0.13,5,-0.79,1,9000.0,False,False,0,1,False,2,3.75,False,False,350,266,384,30
